"regne";"type";"genre";"ind";"values"
"Bacteria";"Control";"Ancrocorticia";"1";0
"Bacteria";"Control";"Pseudoscardovia";"1";0
"Bacteria";"Control";"Thermosporothrix";"1";0
"Bacteria";"Control";"Pelotomaculum";"1";0
"Bacteria";"Control";"Sinanaerobacter";"1";0
"Bacteria";"Control";"Candidatus Cottocaccamicrobium";"1";0
"Bacteria";"Control";"Candidatus Gallimonas";"1";0
"Bacteria";"Control";"Proteus";"1";0
"Bacteria";"Control";"Rubneribacter";"1";0
"Bacteria";"Control";"Caldibacillus";"1";0
"Bacteria";"Control";"Provencibacterium";"1";0
"Bacteria";"Control";"Megamonas";"1";0
"Bacteria";"Control";"Pseudomonas";"1";0
"Bacteria";"Control";"Desulfuromonas";"1";0
"Bacteria";"Control";"Succinimonas";"1";0
"Bacteria";"Control";"Tidjanibacter";"1";0
"Bacteria";"Control";"Trichococcus";"1";0
"Bacteria";"Control";"Inconstantimicrobium";"1";0
"Bacteria";"Control";"Candidatus Choladocola";"1";0
"Bacteria";"Control";"Candidatus Caccovicinus";"1";0
"Archaea";"Control";"Candidatus Methanofastidiosum";"1";0
"Bacteria";"Control";"Hallerella";"1";0
"Bacteria";"Control";"Candidatus Coprosoma";"1";0
"Bacteria";"Control";"Metamycoplasma";"1";0
"Archaea";"Colistine";"Methanobrevibacter";"2";7.92324536129999e-06
"Archaea";"Colistine";"Methanosphaera";"2";0
"Bacteria";"Colistine";"Arcanobacterium";"2";0
"Bacteria";"Colistine";"Aeriscardovia";"2";0
"Bacteria";"Colistine";"Bifidobacterium";"2";1.08044254926818e-05
"Bacteria";"Colistine";"Corynebacterium";"2";2.44900311167455e-05
"Bacteria";"Colistine";"Cellulomonas";"2";0
"Bacteria";"Colistine";"Rothia";"2";0.000849948138757635
"Bacteria";"Colistine";"Atopobium";"2";0
"Bacteria";"Colistine";"Olsenella";"2";0
"Bacteria";"Colistine";"Collinsella";"2";0.00387230609657716
"Bacteria";"Colistine";"Senegalimassilia";"2";7.20295032845454e-06
"Bacteria";"Colistine";"Adlercreutzia";"2";0
"Bacteria";"Colistine";"Ellagibacter";"2";0
"Bacteria";"Colistine";"Gordonibacter";"2";0
"Bacteria";"Colistine";"Bacteroides";"2";0.00822504898006223
"Bacteria";"Colistine";"Phocaeicola";"2";0.0233209922784372
"Bacteria";"Colistine";"Petrimonas";"2";0
"Bacteria";"Colistine";"Sodaliphilus";"2";0
"Bacteria";"Colistine";"Candidatus Cryptobacteroides";"2";0
"Bacteria";"Colistine";"Butyricimonas";"2";0
"Bacteria";"Colistine";"Paludibacter";"2";0
"Bacteria";"Colistine";"Alloprevotella";"2";0.000195920248933963
"Bacteria";"Colistine";"Candidatus Caccomonas";"2";0
"Bacteria";"Colistine";"Hallella";"2";0
"Bacteria";"Colistine";"Paraprevotella";"2";0.0001030021896969
"Bacteria";"Colistine";"Prevotella";"2";0.026137345856863
"Bacteria";"Colistine";"Prevotellamassilia";"2";0.00495130805577965
"Bacteria";"Colistine";"Pseudoprevotella";"2";0
"Bacteria";"Colistine";"Alistipes";"2";0.000759190964619108
"Bacteria";"Colistine";"Parabacteroides";"2";0.000171430217817218
"Bacteria";"Colistine";"Chlamydia";"2";0
"Bacteria";"Colistine";"Fibrobacter";"2";0
"Bacteria";"Colistine";"Gemella";"2";0
"Bacteria";"Colistine";"Caryophanon";"2";0.000105883369828282
"Bacteria";"Colistine";"Granulicatella";"2";0
"Bacteria";"Colistine";"Enterococcus";"2";9.36383542699089e-05
"Bacteria";"Colistine";"Lactobacillus";"2";0.441824651377204
"Bacteria";"Colistine";"Ligilactobacillus";"2";0.000391840497867927
"Bacteria";"Colistine";"Limosilactobacillus";"2";0.0517949752218508
"Bacteria";"Colistine";"Streptococcus";"2";0.00858519649648496
"Bacteria";"Colistine";"Christensenella";"2";0
"Bacteria";"Colistine";"Butyricicoccus";"2";0.00158392877722716
"Bacteria";"Colistine";"Candidatus Coprocola";"2";0
"Bacteria";"Colistine";"Clostridium";"2";0.0094574737812608
"Bacteria";"Colistine";"Hungatella";"2";2.95320963466636e-05
"Bacteria";"Colistine";"Lactonifactor";"2";0
"Bacteria";"Colistine";"Paraclostridium";"2";0
"Bacteria";"Colistine";"Sarcina";"2";0
"Bacteria";"Colistine";"Desulfotomaculum";"2";0
"Bacteria";"Colistine";"Candidatus Copromorpha";"2";0
"Bacteria";"Colistine";"Eubacterium";"2";0.0001109254350582
"Bacteria";"Colistine";"Intestinibacillus";"2";9.3638354269909e-06
"Bacteria";"Colistine";"Anaerovorax";"2";0
"Bacteria";"Colistine";"Hornefia";"2";3.60147516422727e-06
"Bacteria";"Colistine";"Mogibacterium";"2";0
"Bacteria";"Colistine";"Acetatifactor";"2";1.29653105912182e-05
"Bacteria";"Colistine";"Anaerobutyricum";"2";0
"Bacteria";"Colistine";"Anaerotignum";"2";0.000248501786331682
"Bacteria";"Colistine";"Bariatricus";"2";0
"Bacteria";"Colistine";"Blautia";"2";0.00138008528293188
"Bacteria";"Colistine";"Candidatus Choladousia";"2";0
"Bacteria";"Colistine";"Candidatus Fimousia";"2";0
"Bacteria";"Colistine";"Candidatus Galacturonibacter";"2";0
"Bacteria";"Colistine";"Candidatus Pullilachnospira";"2";0
"Bacteria";"Colistine";"Catenibacillus";"2";0
"Bacteria";"Colistine";"Cellulosilyticum";"2";0
"Bacteria";"Colistine";"Coprococcus";"2";9.3638354269909e-06
"Bacteria";"Colistine";"Diplocloster";"2";0
"Bacteria";"Colistine";"Dorea";"2";5.04206522991817e-06
"Bacteria";"Colistine";"Eisenbergiella";"2";0.00172798778379625
"Bacteria";"Colistine";"Enterocloster";"2";0.0112358822173562
"Bacteria";"Colistine";"Faecalicatena";"2";0.00574003111674541
"Bacteria";"Colistine";"Faecalimonas";"2";1.94479658868273e-05
"Bacteria";"Colistine";"Frisingicoccus";"2";1.44059006569091e-06
"Bacteria";"Colistine";"Fusicatenibacter";"2";3.60147516422727e-05
"Bacteria";"Colistine";"Lachnoclostridium";"2";0.00977008182551573
"Bacteria";"Colistine";"Lachnospira";"2";6.48265529560908e-05
"Bacteria";"Colistine";"Marvinbryantia";"2";0
"Bacteria";"Colistine";"Mediterraneibacter";"2";0.00269822519303907
"Bacteria";"Colistine";"Merdimonas";"2";2.95320963466636e-05
"Bacteria";"Colistine";"Niameybacter";"2";0.0063530021896969
"Bacteria";"Colistine";"Oliverpabstia";"2";0
"Bacteria";"Colistine";"Oribacterium";"2";0
"Bacteria";"Colistine";"Pseudobutyrivibrio";"2";0
"Bacteria";"Colistine";"Robinsoniella";"2";2.88118013138181e-06
"Bacteria";"Colistine";"Roseburia";"2";0.0219524317160309
"Bacteria";"Colistine";"Tyzzerella";"2";1.15247205255273e-05
"Bacteria";"Colistine";"Candidatus Enterenecus";"2";0
"Bacteria";"Colistine";"Candidatus Faecousia";"2";0
"Bacteria";"Colistine";"Candidatus Fimimorpha";"2";0
"Bacteria";"Colistine";"Candidatus Fimisoma";"2";0
"Bacteria";"Colistine";"Candidatus Gallacutalibacter";"2";0
"Bacteria";"Colistine";"Candidatus Limiplasma";"2";5.33018324305636e-05
"Bacteria";"Colistine";"Candidatus Limivicinus";"2";1.15247205255273e-05
"Bacteria";"Colistine";"Candidatus Scatomorpha";"2";0
"Bacteria";"Colistine";"Candidatus Ventricola";"2";0.00038175636740809
"Bacteria";"Colistine";"Evtepia";"2";0.00393785294456609
"Bacteria";"Colistine";"Flintibacter";"2";0.0117357669701509
"Bacteria";"Colistine";"Gemmiger";"2";0
"Bacteria";"Colistine";"Intestinimonas";"2";0.00165091621528178
"Bacteria";"Colistine";"Acetivibrio";"2";2.01682609196727e-05
"Bacteria";"Colistine";"Acutalibacter";"2";0
"Bacteria";"Colistine";"Agathobaculum";"2";0
"Bacteria";"Colistine";"Anaeromassilibacillus";"2";1.44059006569091e-05
"Bacteria";"Colistine";"Anaerotruncus";"2";6.69874380546272e-05
"Bacteria";"Colistine";"Angelakisella";"2";0.0002139276247551
"Bacteria";"Colistine";"Candidatus Caccousia";"2";0
"Bacteria";"Colistine";"Candidatus Faeciplasma";"2";0
"Bacteria";"Colistine";"Candidatus Faecivivens";"2";0
"Bacteria";"Colistine";"Candidatus Merdivicinus";"2";0
"Bacteria";"Colistine";"Candidatus Onthomonas";"2";0
"Bacteria";"Colistine";"Candidatus Pelethomonas";"2";0
"Bacteria";"Colistine";"Candidatus Scatavimonas";"2";0
"Bacteria";"Colistine";"Dysosmobacter";"2";9.57992393684453e-05
"Bacteria";"Colistine";"Faecalibacterium";"2";5.18612423648727e-05
"Bacteria";"Colistine";"Flavonifractor";"2";0.00211766739656563
"Bacteria";"Colistine";"Fournierella";"2";0
"Bacteria";"Colistine";"Hydrogeniiclostidium";"2";0
"Bacteria";"Colistine";"Massiliimalia";"2";0
"Bacteria";"Colistine";"Oscillibacter";"2";0.00101489570127924
"Bacteria";"Colistine";"Papillibacter";"2";0
"Bacteria";"Colistine";"Phocea";"2";0
"Bacteria";"Colistine";"Pseudoflavonifractor";"2";0.000450184395528408
"Bacteria";"Colistine";"Ruminiclostridium";"2";0
"Bacteria";"Colistine";"Ruminococcus";"2";0.000193039068802582
"Bacteria";"Colistine";"Ruthenibacterium";"2";3.02523913795091e-05
"Bacteria";"Colistine";"Subdoligranulum";"2";0
"Bacteria";"Colistine";"Vescimonas";"2";0
"Bacteria";"Colistine";"Peptococcus";"2";0
"Bacteria";"Colistine";"Clostridioides";"2";0.000148380776766163
"Bacteria";"Colistine";"Intestinibacter";"2";5.4022127463409e-05
"Bacteria";"Colistine";"Paeniclostridium";"2";0
"Bacteria";"Colistine";"Peptostreptococcus";"2";0.000683559986170336
"Bacteria";"Colistine";"Romboutsia";"2";0.00491457300910453
"Bacteria";"Colistine";"Terrisporobacter";"2";0.00663391725250663
"Bacteria";"Colistine";"Candidatus Avichristensenella";"2";0
"Bacteria";"Colistine";"Candidatus Faecaligallichristensenella";"2";0
"Bacteria";"Colistine";"Candidatus Pullichristensenella";"2";0
"Bacteria";"Colistine";"Catenibacterium";"2";0
"Bacteria";"Colistine";"Sharpea";"2";0
"Bacteria";"Colistine";"Amedibacillus";"2";0
"Bacteria";"Colistine";"Faecalicoccus";"2";0.00497219661173217
"Bacteria";"Colistine";"Faecalitalea";"2";0
"Bacteria";"Colistine";"Floccifex";"2";0
"Bacteria";"Colistine";"Holdemanella";"2";0.000152702546963236
"Bacteria";"Colistine";"Holdemania";"2";0
"Bacteria";"Colistine";"Lactimicrobium";"2";0
"Bacteria";"Colistine";"Traorella";"2";0
"Bacteria";"Colistine";"Turicibacter";"2";0.00338394606430794
"Bacteria";"Colistine";"Candidatus Avacidaminococcus";"2";0
"Bacteria";"Colistine";"Phascolarctobacterium";"2";0.000453785870692635
"Bacteria";"Colistine";"Mitsuokella";"2";0
"Bacteria";"Colistine";"Dialister";"2";0
"Bacteria";"Colistine";"Veillonella";"2";0.000468912066382391
"Bacteria";"Colistine";"Candidatus Enteromonas";"2";0
"Bacteria";"Colistine";"Negativibacillus";"2";0
"Bacteria";"Colistine";"Fusobacterium";"2";0.000231935000576236
"Bacteria";"Colistine";"Candidatus Spyradomonas";"2";0
"Bacteria";"Colistine";"Sinorhizobium";"2";1.44059006569091e-06
"Bacteria";"Colistine";"Loktanella";"2";0
"Bacteria";"Colistine";"Parasutterella";"2";0
"Bacteria";"Colistine";"Sutterella";"2";0.00493041949982713
"Bacteria";"Colistine";"Neisseria";"2";0
"Bacteria";"Colistine";"Bilophila";"2";0
"Bacteria";"Colistine";"Desulfovibrio";"2";0.00369007145326726
"Bacteria";"Colistine";"Mailhella";"2";0
"Bacteria";"Colistine";"Corallococcus";"2";2.88118013138181e-06
"Bacteria";"Colistine";"Campylobacter";"2";0
"Bacteria";"Colistine";"Escherichia";"2";0.000413449348853291
"Bacteria";"Colistine";"Salmonella";"2";1.87276708539818e-05
"Bacteria";"Colistine";"Serratia";"2";0.000105883369828282
"Bacteria";"Colistine";"Acinetobacter";"2";0
"Bacteria";"Colistine";"Moraxella";"2";0.000557508355422381
"Bacteria";"Colistine";"Actinobacillus";"2";0.00131453843494295
"Bacteria";"Colistine";"Avibacterium";"2";0
"Bacteria";"Colistine";"Gallibacterium";"2";0
"Bacteria";"Colistine";"Glaesserella";"2";0
"Bacteria";"Colistine";"Pasteurella";"2";7.92324536129999e-06
"Bacteria";"Colistine";"Bullifex";"2";2.08885559525182e-05
"Bacteria";"Colistine";"Candidatus Ornithospirochaeta";"2";0
"Bacteria";"Colistine";"Treponema";"2";0
"Bacteria";"Colistine";"Cloacibacillus";"2";0
"Bacteria";"Colistine";"Pyramidobacter";"2";0
"Bacteria";"Colistine";"Acholeplasma";"2";0
"Bacteria";"Colistine";"Mycoplasma";"2";0
"Bacteria";"Colistine";"Akkermansia";"2";3.60147516422727e-06
"Eukaryota";"Colistine";"Necator";"2";0
"Eukaryota";"Colistine";"Trichuris";"2";0
"Eukaryota";"Colistine";"Blastocystis";"2";6.48265529560908e-06
"Bacteria";"Colistine";"Actinomyces";"2";7.92324536129999e-06
"Bacteria";"Colistine";"Schaalia";"2";5.04206522991817e-06
"Bacteria";"Colistine";"Berryella";"2";1.22450155583727e-05
"Bacteria";"Colistine";"Candidatus Aphodovivens";"2";4.32177019707272e-06
"Bacteria";"Colistine";"Heminiphilus";"2";4.32177019707272e-06
"Bacteria";"Colistine";"Porphyromonas";"2";1.22450155583727e-05
"Bacteria";"Colistine";"Bergeyella";"2";2.01682609196727e-05
"Bacteria";"Colistine";"Chryseobacterium";"2";6.12250777918636e-05
"Bacteria";"Colistine";"Lachnoanaerobaculum";"2";3.60147516422727e-06
"Bacteria";"Colistine";"Schaedlerella";"2";6.48265529560908e-06
"Bacteria";"Colistine";"Sporofaciens";"2";7.20295032845454e-07
"Bacteria";"Colistine";"Candidatus Aphodomonas";"2";2.80915062809727e-05
"Bacteria";"Colistine";"Candidatus Egerieenecus";"2";1.51261956897545e-05
"Bacteria";"Colistine";"Candidatus Faecicola";"2";3.60147516422727e-06
"Bacteria";"Colistine";"Candidatus Faecivicinus";"2";5.76236026276363e-06
"Bacteria";"Colistine";"Candidatus Fimadaptatus";"2";1.72870807882909e-05
"Bacteria";"Colistine";"Colidextribacter";"2";1.36856056240636e-05
"Bacteria";"Colistine";"Pusillibacter";"2";3.38538665437363e-05
"Bacteria";"Colistine";"Peptoclostridium";"2";7.92324536129999e-06
"Bacteria";"Colistine";"Candidatus Excrementavichristensenella";"2";3.74553417079636e-05
"Bacteria";"Colistine";"Erysipelatoclostridium";"2";0.00319162729053821
"Bacteria";"Colistine";"Anaerococcus";"2";0.0002218508701164
"Bacteria";"Colistine";"Peptoniphilus";"2";6.48265529560908e-06
"Bacteria";"Colistine";"Victivallis";"2";4.89800622334908e-05
"Bacteria";"Colistine";"Acidiphilium";"2";2.88118013138181e-06
"Bacteria";"Colistine";"Pelistega";"2";4.32177019707272e-06
"Bacteria";"Colistine";"Dechloromonas";"2";2.88118013138181e-06
"Bacteria";"Colistine";"Thauera";"2";6.48265529560908e-06
"Bacteria";"Colistine";"Shigella";"2";0
"Bacteria";"Colistine";"Mediterranea";"2";0
"Bacteria";"Colistine";"Barnesiella";"2";0
"Bacteria";"Colistine";"Duncaniella";"2";0
"Bacteria";"Colistine";"Listeria";"2";0
"Bacteria";"Colistine";"Kurthia";"2";0
"Bacteria";"Colistine";"Staphylococcus";"2";0
"Bacteria";"Colistine";"Pediococcus";"2";0
"Bacteria";"Colistine";"Agathobacter";"2";0
"Bacteria";"Colistine";"Butyrivibrio";"2";0
"Bacteria";"Colistine";"Candidatus Merdisoma";"2";0
"Bacteria";"Colistine";"Candidatus Scatomonas";"2";0
"Bacteria";"Colistine";"Kineothrix";"2";0
"Bacteria";"Colistine";"Velocimicrobium";"2";0
"Bacteria";"Colistine";"Candidatus Copromonas";"2";0
"Bacteria";"Colistine";"Candidatus Fimiplasma";"2";0
"Bacteria";"Colistine";"Candidatus Onthenecus";"2";0
"Bacteria";"Colistine";"Lawsonibacter";"2";0
"Bacteria";"Colistine";"Massilistercora";"2";0
"Bacteria";"Colistine";"Candidatus Avoscillospira";"2";0
"Bacteria";"Colistine";"Candidatus Limousia";"2";0
"Bacteria";"Colistine";"Coprobacillus";"2";0
"Bacteria";"Colistine";"Merdibacter";"2";0
"Bacteria";"Colistine";"Solobacterium";"2";0
"Bacteria";"Colistine";"Murdochiella";"2";0
"Bacteria";"Colistine";"Acetobacter";"2";0
"Bacteria";"Colistine";"Oxalobacter";"2";0
"Bacteria";"Colistine";"Histophilus";"2";0
"Bacteria";"Colistine";"Ursidibacter";"2";0
"Bacteria";"Colistine";"Actinobaculum";"2";0
"Bacteria";"Colistine";"Trueperella";"2";0
"Bacteria";"Colistine";"Denitrobacterium";"2";0
"Bacteria";"Colistine";"Slackia";"2";0
"Bacteria";"Colistine";"Candidatus Avibacteroides";"2";0
"Bacteria";"Colistine";"Candidatus Limisoma";"2";0
"Bacteria";"Colistine";"Candidatus Onthomorpha";"2";0
"Bacteria";"Colistine";"Tannerella";"2";0
"Bacteria";"Colistine";"Flavobacterium";"2";0
"Bacteria";"Colistine";"Bavariicoccus";"2";0
"Bacteria";"Colistine";"Companilactobacillus";"2";0
"Bacteria";"Colistine";"Lactococcus";"2";0
"Bacteria";"Colistine";"Mordavella";"2";0
"Bacteria";"Colistine";"Baileyella";"2";0
"Bacteria";"Colistine";"Acetitomaculum";"2";0
"Bacteria";"Colistine";"Anaerostipes";"2";0
"Bacteria";"Colistine";"Candidatus Limivivens";"2";0
"Bacteria";"Colistine";"Candidatus Pelethocola";"2";0
"Bacteria";"Colistine";"Candidatus Scybalocola";"2";0
"Bacteria";"Colistine";"Candidatus Scybalomonas";"2";0
"Bacteria";"Colistine";"Epulopiscium";"2";0
"Bacteria";"Colistine";"Lachnotalea";"2";0
"Bacteria";"Colistine";"Lacrimispora";"2";0
"Bacteria";"Colistine";"Sellimonas";"2";0
"Bacteria";"Colistine";"Suipraeoptans";"2";0
"Bacteria";"Colistine";"Candidatus Alectryocaccobium";"2";0
"Bacteria";"Colistine";"Candidatus Avimonoglobus";"2";0
"Bacteria";"Colistine";"Anaerofilum";"2";0
"Bacteria";"Colistine";"Bittarella";"2";0
"Bacteria";"Colistine";"Candidatus Fimivivens";"2";0
"Bacteria";"Colistine";"Caproicibacter";"2";0
"Bacteria";"Colistine";"Pseudoruminococcus";"2";0
"Bacteria";"Colistine";"Ructibacterium";"2";0
"Bacteria";"Colistine";"Sporobacter";"2";0
"Bacteria";"Colistine";"Candidatus Merdicola";"2";0
"Bacteria";"Colistine";"Candidatus Ornithomonoglobus";"2";0
"Bacteria";"Colistine";"Leptotrichia";"2";0
"Bacteria";"Colistine";"Citrobacter";"2";0
"Bacteria";"Colistine";"Haemophilus";"2";0
"Bacteria";"Colistine";"Mannheimia";"2";0
"Bacteria";"Colistine";"Rodentibacter";"2";0
"Bacteria";"Colistine";"Synergistes";"2";0
"Viruses";"Colistine";"Inovirus";"2";0
"Bacteria";"Colistine";"Dietzia";"2";0
"Bacteria";"Colistine";"Mycobacteroides";"2";0
"Bacteria";"Colistine";"Candidatus Homeothermus";"2";0
"Bacteria";"Colistine";"Muribaculum";"2";0
"Bacteria";"Colistine";"Paramuribaculum";"2";0
"Bacteria";"Colistine";"Candidatus Avimuribaculum";"2";0
"Bacteria";"Colistine";"Marseilla";"2";0
"Bacteria";"Colistine";"Candidatus Coprenecus";"2";0
"Bacteria";"Colistine";"Riemerella";"2";0
"Bacteria";"Colistine";"Facklamia";"2";0
"Bacteria";"Colistine";"Lactiplantibacillus";"2";0
"Bacteria";"Colistine";"Candidatus Onthocola";"2";0
"Bacteria";"Colistine";"Candidatus Ornithoclostridium";"2";0
"Bacteria";"Colistine";"Candidatus Ventrousia";"2";0
"Bacteria";"Colistine";"Bilifractor";"2";0
"Bacteria";"Colistine";"Extibacter";"2";0
"Bacteria";"Colistine";"Candidatus Aphodomorpha";"2";0
"Bacteria";"Colistine";"Candidatus Egerieicola";"2";0
"Bacteria";"Colistine";"Neglectibacter";"2";0
"Bacteria";"Colistine";"Pygmaiobacter";"2";0
"Bacteria";"Colistine";"Candidatus Caccomorpha";"2";0
"Bacteria";"Colistine";"Candidatus Fimenecus";"2";0
"Bacteria";"Colistine";"Candidatus Ornithocaccomicrobium";"2";0
"Bacteria";"Colistine";"Eggerthia";"2";0
"Bacteria";"Colistine";"Anaerorhabdus";"2";0
"Bacteria";"Colistine";"Longicatena";"2";0
"Bacteria";"Colistine";"Anaerovibrio";"2";0
"Bacteria";"Colistine";"Candidatus Galligastranaerophilus";"2";0
"Bacteria";"Colistine";"Shinella";"2";0
"Bacteria";"Colistine";"Azospirillum";"2";0
"Bacteria";"Colistine";"Helicobacter";"2";0
"Bacteria";"Colistine";"Bibersteinia";"2";0
"Bacteria";"Colistine";"Frederiksenia";"2";0
"Bacteria";"Colistine";"Muribacter";"2";0
"Bacteria";"Colistine";"Brachyspira";"2";0
"Bacteria";"Colistine";"Anaeroplasma";"2";0
"Viruses";"Colistine";"Gregsiragusavirus";"2";0
"Bacteria";"Colistine";"Candidatus Aveggerthella";"2";0
"Bacteria";"Colistine";"Eggerthella";"2";0
"Bacteria";"Colistine";"Cloacibacterium";"2";0
"Bacteria";"Colistine";"Atopostipes";"2";0
"Bacteria";"Colistine";"Candidatus Borkfalkia";"2";0
"Bacteria";"Colistine";"Candidatus Spyradocola";"2";0
"Bacteria";"Colistine";"Aminipila";"2";0
"Bacteria";"Colistine";"Luxibacter";"2";0
"Bacteria";"Colistine";"Shuttleworthia";"2";0
"Bacteria";"Colistine";"Candidatus Galloscillospira";"2";0
"Bacteria";"Colistine";"Solibaculum";"2";0
"Bacteria";"Colistine";"Candidatus Alectryocaccomicrobium";"2";0
"Bacteria";"Colistine";"Acidaminococcus";"2";0
"Bacteria";"Colistine";"Conservatibacter";"2";0
"Bacteria";"Colistine";"Mycoplasmopsis";"2";0
"Bacteria";"Colistine";"Phycicoccus";"2";0
"Bacteria";"Colistine";"Enorma";"2";0
"Bacteria";"Colistine";"Paraeggerthella";"2";0
"Bacteria";"Colistine";"Candidatus Gallibacteroides";"2";0
"Bacteria";"Colistine";"Capnocytophaga";"2";0
"Bacteria";"Colistine";"Aerococcus";"2";0
"Bacteria";"Colistine";"Aminicella";"2";0
"Bacteria";"Colistine";"Candidatus Egerieimonas";"2";0
"Bacteria";"Colistine";"Murimonas";"2";0
"Bacteria";"Colistine";"Candidatus Coproplasma";"2";0
"Bacteria";"Colistine";"Levyella";"2";0
"Bacteria";"Colistine";"Candidatus Fimivicinus";"2";0
"Bacteria";"Colistine";"Monoglobus";"2";0
"Bacteria";"Colistine";"Providencia";"2";0
"Eukaryota";"Colistine";"Lupinus";"2";0
"Bacteria";"Colistine";"Massilioclostridium";"2";0
"Bacteria";"Colistine";"Harryflintia";"2";0
